user_id,book_id_list
4349350,"8039,132352,162872,172322,186021,331407,343668,625578,696246,871676,972276,1024829,1150248,1303384,1343981,1629977,1859134,1877595,2060858,2071831,2177398,2276817,2295760,2317643,2347597,2348183,2407980,2524599,2584331,2587304,2854909,2866711,3705085,4268824,4697119,4714333,4737829,4811746"
4358380,"125008,165448,166554,401184,454134,485757,836220,1037723,1202451,1362074,2070550,2229477,2251771,2466103,2469397,2477640,2541759,2759493,2854876,4421068"
4358530,"10480,126927,170357,304786,380278,436172,446229,681470,1785776,1796985,2232690,2286863,2323662,2365720,2477640,2575859,2694951,2855779,3174526,4344733"
4359460,"6323,250425,312747,451029,460830,958744,1111069,1244867,1918727,2079410,2147773,2196186,2212578,2281290,2325197,2362532,2424291,2573141,2595263,2606115,3758968,4421071,5091442"
4365361,"31901,130794,131005,327556,361725,399572,431508,433856,463181,485559,493144,551368,684875,873287,994679,1361273,1552768,1796957,1798151,1932068,2239190,2241214,2249937,2348342,2352976,2408154,2424380,2444692,2473078,2473271,2563979,2573241,2575859,4289227,4633396,5168215"
4368901,"96964,174045,207532,211580,253112,308818,651987,828221,1786158,2209477,2301998,2404069,2407896,3116707,3174526,3441835,3773965,4234678,4336795,4599862"
4371970,"247330,822326,834897,1236348,2050695,2239214,2241321,2273019,2368325,2388300,2409026,2441369,2463099,2466644,2485973,2530427,2552070,2576730,2606681,2693979,2712011,2864014,3420457,3692977,3745504,3766741,3839527,3876811,3911563,4148929,4204885,4320190,4611985,4634107,5014516"
4372900,"317,428685,459282,473795,1121649,1211658,1281957,2054930,2226664,2229477,2251771,2332590,2424516,2469397,2531560,2592020,2599190,2759493,2854876,3893974"
4375381,"216878,305091,420807,485757,680107,1350395,1769545,1863151,2019613,2042862,2129220,2195786,2209477,2294752,2349719,2371874,2388642,2759493,2918407,4704790"
4376740,"22714,122570,298579,344921,434186,434232,452157,470352,479653,479829,507670,530250,646028,668259,745348,849080,859377,879953,1657984,1663967,1823913,2388495,2453267,3004879,3248155,3828580,4033738,4171279,4317511,4335430,4387024,4396246,4421068,4606543,4627789,4630654,4676071"
4379071,"23204,103890,272375,305091,310143,364144,454134,481572,536767,1037723,1720918,1785776,2254913,2294752,2303346,2347744,2348085,2349719,2525634,3756355"
4388191,"501895,840500,962437,962441,977324,1281957,2070550,2101235,2229477,2251771,2286120,2332590,2406040,2469397,2474458,2534924,2599190,2879581,3241585,4001488"
4394980,"18628,220837,308078,475248,501895,800684,962441,1001216,1083575,1097751,1325745,1806413,1858824,2178756,2189938,2388641,2388642,2427627,2770246,6394453"
4408771,"272375,361725,443649,625734,1101948,1118435,1226599,1593466,1757592,1856383,2106823,2231617,2287749,2356900,2374653,2523256,2573241,2580687,2598908,3756355"
4411990,"23204,166554,361725,431508,454134,459282,485757,531001,531550,1101948,1593487,1796985,1798025,1902534,2356900,2372666,2485599,2534924,2580687,7804328"
4415860,"123845,222906,328153,371849,460012,490598,1593487,1757592,1806628,1970937,2140764,2178756,2312361,2532486,3756355,3775474,5143300,5260342,8472968,8494181"
4431160,"18149,221406,313173,453925,465946,541289,658628,850815,865696,1108446,1117461,1312322,1342077,1988152,2050695,2072520,2295424,2360254,2466108,2466110,3493519,3712345,4177156,8467358"
4431241,"529,2107,103890,117726,181149,305091,455071,535707,1764046,2077927,2209477,2341451,2351675,2407015,2486212,2573241,4552681,4740097,4939960,5165893"
4448590,"6892,126927,306238,531001,1035814,1769545,1785776,2180196,2229477,2251771,2294752,2484994,2486212,2534924,2759493,2854876,2878855,4204885,4320190,5143300"
4454311,"19373,215539,323176,451748,573666,716862,1035814,1118435,1446974,1918727,2129220,2209477,2214811,2239945,2300795,2351675,2407015,2486212,2525634,2534924"
4459810,"11936,272375,305091,420807,428685,625734,901302,998313,1229855,1348485,1350519,1353337,1353512,1766131,2364305,2420390,2476171,2600001,2897701,2959600"
4464571,"8369,220899,272375,361725,620361,625734,1118435,1360858,1798025,1858824,1902534,1947821,2178756,2215170,2286863,2295424,2300795,2465924,2534924,4183606"
4465171,"438629,670729,1120181,1258338,1330595,1742704,1835984,1894457,1958183,2051720,2086906,2172587,2259458,2290118,2303996,2402696,2410918,2410919,2411823,2463939,2466552,2482858,2531227,2548309,2817505,2878915,3610036,3708715,3919714,4582528,4614175,4627948,4682752,5075719"
4469191,"119467,473795,840500,1037723,1118435,1281957,1462299,2019613,2180196,2195786,2209477,2229477,2251771,2286120,2332590,2351675,2573241,2759493,2854876,3113920"
4472380,"765277,834897,997663,1828000,2050695,2083741,2083744,2215170,2332590,2406341,2433469,2466108,2484994,2526054,2603226,2606101,2690525,2886694,2897563,2989726,2993401,3004879,3156268,3442753,3692977,3778957,3782353,3803185,3889369,3905086,3913870,4197451,4296256,4528615,5014516,5166010,5260342,5318368"
4474321,"306677,446939,509676,510385,531001,542841,553431,632196,664947,666005,1220837,1367561,1376896,1465556,1525551,1762258,1995494,2156933,2156934,2178756,2184833,2216303,2260871,2260872,2269392,2298263,2312916,2379278,2435596,2468043,2476511,2548806,2609604,2610570,2894437,3730834,3822946,3827419,3999805,6883024"
4476481,"722880,840500,1781120,1990448,2180196,2195786,2229477,2251423,2276545,2286120,2359505,2431246,2477003,2759493,2940667,3614281,3855256,4555549,4627999,4643023"
4481260,"7315,34134,99345,103890,222041,306356,306663,313148,314392,438783,450216,454134,460023,620361,624361,625734,931342,971769,1035814,1769545,1785776,1796985,1799746,1847162,2019613,2034636,2077927,2195786,2196814,2286863,2288962,2295424,2318816,2320592,2325197,2325624,2328822,2348451,2356900,2371625,2374055,2452390,2485642,2532745,2548782,2576859,2592020,2601117,2614362,2983915,3113920,3114184,3843706,6841975"
4502260,"463181,700514,1007643,1312310,1892427,2145239,2204362,2229477,2232690,2251771,2332590,2409026,2444540,2469397,2555490,2575023,2854876,3174526,3465649,3758968"
4505260,"504658,541289,850815,1010555,2232690,2310435,2468715,2527749,2555490,2575023,3174526,3248611,3262348,3459604,3465649,3893974,3956185,4147759,4159960,4197457,4228186,4421068,4528615,4614640,4631788,5022865,5144353"
4507480,"34134,132049,307135,524371,610889,1202394,1342763,1424276,1586764,1612347,1858864,2117737,2190935,2249978,2279990,2327250,2370782,2429184,2463590,2475238,2476089,2478450,2534717,2542794,2546366,2588321,2598664,2695954,3893224,4019920"
4514551,"275354,276884,310309,310535,399788,435265,822326,852622,876934,1660270,1869055,1910033,1960547,1964216,2189111,2196430,2251423,2301593,2446687,2889676,3753439"
4524820,"610508,680199,840500,841243,1281957,1380964,1892427,2019613,2054930,2180196,2229477,2251771,2286120,2332590,2372666,2469397,2759493,2854876,2959600,3893974"
4524850,"11936,96964,199452,254097,270680,305091,310397,438783,450216,459282,479824,624361,650027,822326,840500,849057,971769,984689,1074379,1097472,1118435,1257822,1444766,1569200,1769545,1796985,1834500,1847162,2034636,2051941,2165993,2184090,2286120,2320592,2321869,2325478,2325624,2355895,2370751,2388640,2390160,2466103,2473276,2537547,2599190,2856193,3309727"
4528750,"21088,33078,214233,311611,503972,526989,539409,691004,850070,864508,2141945,2214811,2294752,2344515,2352976,2423301,2473078,2531639,2871811,3113920,3848551,4018180"
4529401,"5171,18790,317577,1175321,2340127,2373061,2382658,2525634,2759493,2854876,2907274,2930800,3246265,3808129,3839527,3841411,3848248,3862957,3893974,3913870,3913879,4159846,4702888,4782202"
4531330,"478706,1380964,1674094,1747977,1753316,2182617,2215170,2251423,2292882,2358476,2372196,2373061,2406341,2427627,2463099,2478982,2499205,2524599,2530427,2548346,2552070,2587304,2591539,2592020,2608413,2609662,2610492,2713521,2866711,2878855,3075511,3144454,3695104,3795157,3913870,4167343,4300480,4421068,4644349,4811746,4908646"
4531951,"248926,311412,328153,428685,455521,567105,681470,971769,1385630,1720918,1856383,2209477,2303346,2349719,2352976,2446042,2486212,2854555,4210483,8467358"
4532251,"23204,32702,380274,424004,458860,485757,1035814,1101948,1118435,1593466,1593487,1726761,1757592,1769545,1856383,1947821,2142446,2186305,2300795,7804328"
4540861,"166554,253112,306238,308364,531001,839851,1074594,1121649,1350395,1446974,2101235,2347744,2351675,2473078,2486212,2524593,2573241,2649210,3106303,3113920"
4541971,"272375,305091,444586,610508,822326,998313,1318691,1323588,1348485,1753357,2019613,2195786,2229477,2231328,2251771,2286863,2364305,2534924,2555490,2759493"
4542151,"102172,289257,326839,326987,446229,460012,499387,508017,537274,771904,864777,885658,981930,1050740,1245656,1250114,1622221,1622223,1716312,1895551,1958973,2214811,2230586,2292918,2310192,2364503,2387912,2441836,2449054,2478417,2532139,2592666,2606735,2893579,2993452,3113920,3180838,3191527,4137295,4227796,4241299,4646161,4787152"
4552981,"7985,21781,30838,103142,165748,320046,431066,438402,442133,446229,454554,456071,458214,530250,629882,688271,842056,1033732,1296115,1755825,2249514,2318816,2361117,2366198,2368325,5673850"
4555930,"18628,33802,126927,167090,181149,218696,218833,220837,311412,314889,464946,529624,1121649,1199109,1249821,1331081,1350395,1679042,2770245,2770246"
4556731,"126927,680199,840500,841243,1281957,1380964,1892427,2054930,2180196,2226664,2229477,2251771,2286120,2332590,2469397,2599190,2759493,2854876,3893974,3911563"
4572880,"126927,219553,420807,430839,594020,619042,829127,868389,1116219,1118435,1323588,1586981,1769543,1892427,2147637,2164891,2182617,2184641,2209477,2213967,2216349,2273687,2291653,2303830,2316260,2352698,2353603,2463176,2469397,2476109,2478977,2499124,2534116,2553804,2559742,2597817,2603226,2606101,2683142,2879581,2886694,2897563,2955490,3004879,3156268,3730834,3767188,3795157,3893974,3913870,4005610,4191292,4298428,4361335,4421068,5142493,5339530,5806756"
4573780,"140,17433,19415,98359,239373,272375,307742,315096,324513,449150,513022,525403,620361,672420,722880,822326,1121649,1125625,1250787,1315778,1720302,1726761,1806628,2180196,2198457,2234272,2261657,2288493,2320467,2362547,2432294,2441836,2470864,2579670,2602431,2855779,4306009,4552681,4554862,4897714,5143300,6429265"
4575421,"673515,716190,786350,840500,1281957,1747977,2019613,2180196,2195786,2229477,2251771,2286120,2327370,2332590,2458413,2469397,2474458,2759493,2854876,4664971"
4583200,"840500,1281957,1380964,1892427,2054930,2180196,2229477,2251771,2286120,2332590,2436572,2469397,2599190,2606411,2759493,2854876,3001768,4134889,4296232,4644349"
4590271,"8369,220899,306238,420807,446229,454134,456832,479049,625734,858938,1035814,1067802,1086700,2079249,2286420,2294752,2303346,2428991,2598359,3116191"
4599301,"11936,126927,254097,517485,1008228,1050740,1197767,1342077,2370751,2420390,2477635,2599190,2600001,2606405,2606411,2606412,2606689,2608410,3442753,3778957,3804460,3991219,4134889,4137295,4173142,4421068,4611985,4627999,5014516"
4621300,"25357,316274,361725,389215,468389,800684,822326,840500,868187,1383813,1462299,1785776,2019613,2180196,2286120,2347744,2759493,3442753,5679028,8467358"
4623331,"25439,103103,165448,181149,199147,216119,307900,449234,463181,488882,521832,689461,692537,698509,1067802,1304162,1339374,1446974,1593456,1786158,1798025,1806413,2145207,2186305,2234902,2240355,2254200,2309527,2321956,2336768,3113920,4182373,4182379,4317226,4421068,6147133,6421402"
4626301,"164927,227779,253112,282250,392014,449772,502310,569925,648862,650027,747219,840500,978856,1117462,1152969,1201840,1287531,1298393,1323655,1446974,1892378,2019613,2131332,2149567,2180196,2195786,2234272,2254200,2260524,2286120,2344515,2484287,2555490,2871823,3459604,3843706"
4633450,"36206,271242,316274,389215,399004,444256,449274,610708,840500,1103563,1298384,2019613,2077927,2149567,2180196,2195786,2286120,2351675,2354746,2407015,2429152,2454980,2470824,2537547,2555490,2602431,2608564,2695962,2993401,3088447,3309727,3459604"
4633651,"8378,25357,31099,117529,189523,190722,225038,317887,431081,454134,473795,531001,536767,614887,671011,1033732,1720918,2071831,2295424,2347744"
4642840,"2107,4075,17433,113462,188566,283007,389215,430759,443473,449381,470395,567105,1720302,1785776,2173497,2304782,2351675,2478977,2485599,2541804,3444613,3881791,4396336,4676179"
4644721,"287299,305091,361725,464534,531001,567105,628495,1214828,2261063,2274734,2348471,2407896,2437237,2445616,2486212,2599190,2611010,2855779,3797050,4717837"
4644871,"4902,7181,168799,305091,453395,1000384,1074594,1075211,1254076,1421228,1727272,1753284,1781120,1895551,1968152,2186444,2261401,2284844,2473507,2571359,2695962,4018390"
4665250,"317,3026,6892,10480,103890,253112,305091,434096,485757,535707,620361,681470,828221,1769545,2062812,2251771,2349719,2424516,2759493,5143300"
4666441,"317,6892,98359,126927,215689,310604,311412,428685,473795,490598,532060,828221,1345763,1727705,1775508,2037062,2146679,2149094,2372666,2424516"
4668301,"166554,254135,389215,398656,440099,449274,451386,496731,501632,568079,887229,1046376,1350395,1560733,1757592,2294752,2323789,2420390,3534874,5260342"
4670260,"145975,428685,465804,490598,1350395,1779866,1858824,2113055,2209477,2229477,2233849,2251771,2314540,2551767,2587259,2609604,2759493,2905483,4421068,5679028"
4670860,"6892,33981,1281957,1323588,1380964,1679042,1892427,1902534,2077927,2180196,2251771,2332590,2372666,2406341,2424516,2458413,2469397,2555490,3986944,8467358"
4671421,"28302,119467,246753,324202,335733,458860,485757,509660,531001,624392,995923,1279816,1304162,1306528,1345763,1367927,1587774,1593456,1732024,1897497,2023959,2119645,2184649,2186444,2284844,2295424,2320595,2334135,2369984,2372666,4490635,4637551,4640554,4875106,4879042,5803522"
4672180,"8378,34134,170357,196940,206059,218833,460012,496253,625734,998313,1305535,1653700,1703909,1726761,2295424,2303346,2420390,2526643,4528741,5143300"
4672990,"698996,1281882,1371544,1379172,1773733,2530486,2549961,2591460,2603218,2608622,2933863,3134887,3184216,3189643,3988468,4121083,4191292,4194043,4394638,5108425"
4676020,"4032,4902,23204,126927,166554,311412,316274,361725,462830,531001,722880,1046376,1101948,1121649,1345763,1653700,2372666,2534924,2580687,2592020"
4678081,"15148,31876,249638,309421,316084,482276,489005,714374,844687,848336,899737,1000352,1043689,1088585,1123680,1385630,1402347,1819862,2226773,2268174,2276626,2357136,2805259"
4678300,"361725,454134,840500,1281959,1380964,1892427,2054930,2180196,2215170,2226664,2286120,2469397,2587259,2599190,2603226,2854876,3762265,3862957,3910450,4300483"
4679230,"840500,1892427,2054930,2180196,2226664,2229477,2251771,2254094,2286120,2302042,2316693,2332590,2354889,2469397,2599190,2759493,2854876,2989726,3893974,4390093"
4681081,"8369,454134,840500,1281957,1379172,1380964,1769545,1892427,2180196,2229477,2251771,2286120,2332590,2469397,2603226,2759493,2854876,3429160,3862957,3893974"
4681471,"5428,103890,315612,316274,428685,531001,536767,625734,695407,1612347,1727705,1769545,1858824,2465924,2550404,2601138,3730510,5075707,5135650,8467358"
4681951,"454134,625734,992507,1753465,1892427,2111788,2204362,2231590,2269231,2295760,2375727,2441369,2455403,2469397,2478977,2480293,2480294,2555490,2577961,2597817,2606405,2606407,2606408,2606411,2606412,2606681,2606689,2759493,2817514,2830444,2864014,2942656,2985898,3459604,3778957,3912385,4195294,4195297,4195303,4195309,4397638,4421068,4535863,4730572"
4682191,"23204,242776,443493,458860,465804,531001,1101948,1214828,1306499,1593456,1932068,2106928,2229477,2231328,2251771,2314540,2332590,2580687,2693031,2864116"
4682410,"36276,38041,305740,482687,507973,512373,665880,954946,1806449,1832229,1858824,1927202,1968311,2112839,2141951,2229065,2233504,2251388,2477640,2575023,2608410,3174526,3219967,3465649,3796639,3891124,4095970,4177156,4249252,4269934,4340614,4552681,4562755,4570120"
4685131,"8378,11936,254097,463181,1035814,1118435,1446974,1593487,2101235,2214811,2286863,2352976,2370751,2372666,2388640,2452390,2486212,2525634,2534924,2600001"
4685320,"10152,131754,546886,619042,646918,717675,772058,917775,1395171,1675831,1900861,2146633,2147748,2291653,2316452,2476107,2531560,2600366,2639340,2864014,2885908,2933863,3241585,3915685,3988468,3994765,4134889,4173142,4193527,4250209,4296220,4383013,4575061,4633396,4664971,4699768,4727638,4741678,4778437,4876741,6225430"
4685431,"541289,840500,1281882,1281957,1379172,2019613,2054930,2180196,2195786,2204362,2226664,2229477,2251771,2286120,2332590,2469397,2571727,2759493,2854876,3893974"
